Fecha,Palabra Clave,Puntuación,País,Código Google Trend,Created_at
2022-07,Psicoterapia,48,Letonia,LV,23/05/2024
2022-08,Psicoterapia,29,Letonia,LV,23/05/2024
2022-09,Psicoterapia,33,Letonia,LV,23/05/2024
2022-10,Psicoterapia,32,Letonia,LV,23/05/2024
2022-11,Psicoterapia,32,Letonia,LV,23/05/2024
2022-12,Psicoterapia,27,Letonia,LV,23/05/2024
2023-01,Psicoterapia,42,Letonia,LV,23/05/2024
2023-02,Psicoterapia,28,Letonia,LV,23/05/2024
2023-03,Psicoterapia,18,Letonia,LV,23/05/2024
2023-04,Psicoterapia,32,Letonia,LV,23/05/2024
2023-05,Psicoterapia,29,Letonia,LV,23/05/2024
2023-06,Psicoterapia,27,Letonia,LV,23/05/2024
2023-07,Psicoterapia,35,Letonia,LV,23/05/2024
2023-08,Psicoterapia,29,Letonia,LV,23/05/2024
2023-09,Psicoterapia,40,Letonia,LV,23/05/2024
2023-10,Psicoterapia,36,Letonia,LV,23/05/2024
2023-11,Psicoterapia,26,Letonia,LV,23/05/2024
2023-12,Psicoterapia,24,Letonia,LV,23/05/2024
2024-01,Psicoterapia,14,Letonia,LV,23/05/2024
2024-02,Psicoterapia,22,Letonia,LV,23/05/2024
2024-03,Psicoterapia,30,Letonia,LV,23/05/2024
2024-04,Psicoterapia,18,Letonia,LV,23/05/2024
2024-05,Psicoterapia,26,Letonia,LV,23/05/2024
Categoría: Todas las categorías,Psicoterapia,,Malta,MT,23/05/2024
Mes,Psicoterapia,Psicoterapia: (Malta),Malta,MT,23/05/2024
2010-01,Psicoterapia,0,Malta,MT,23/05/2024
2010-02,Psicoterapia,0,Malta,MT,23/05/2024
2010-03,Psicoterapia,0,Malta,MT,23/05/2024
2010-04,Psicoterapia,0,Malta,MT,23/05/2024
2010-05,Psicoterapia,0,Malta,MT,23/05/2024
2010-06,Psicoterapia,0,Malta,MT,23/05/2024
2010-07,Psicoterapia,0,Malta,MT,23/05/2024
2010-08,Psicoterapia,0,Malta,MT,23/05/2024
2010-09,Psicoterapia,0,Malta,MT,23/05/2024
2010-10,Psicoterapia,0,Malta,MT,23/05/2024
2010-11,Psicoterapia,0,Malta,MT,23/05/2024
2010-12,Psicoterapia,0,Malta,MT,23/05/2024
2011-01,Psicoterapia,0,Malta,MT,23/05/2024
2011-02,Psicoterapia,0,Malta,MT,23/05/2024
2011-03,Psicoterapia,0,Malta,MT,23/05/2024
2011-04,Psicoterapia,0,Malta,MT,23/05/2024
2011-05,Psicoterapia,100,Malta,MT,23/05/2024
2011-06,Psicoterapia,0,Malta,MT,23/05/2024
2011-07,Psicoterapia,0,Malta,MT,23/05/2024
2011-08,Psicoterapia,0,Malta,MT,23/05/2024
2011-09,Psicoterapia,0,Malta,MT,23/05/2024
2011-10,Psicoterapia,0,Malta,MT,23/05/2024
2011-11,Psicoterapia,0,Malta,MT,23/05/2024
2011-12,Psicoterapia,0,Malta,MT,23/05/2024
2012-01,Psicoterapia,0,Malta,MT,23/05/2024
2012-02,Psicoterapia,0,Malta,MT,23/05/2024
2012-03,Psicoterapia,0,Malta,MT,23/05/2024
2012-04,Psicoterapia,0,Malta,MT,23/05/2024
2012-05,Psicoterapia,0,Malta,MT,23/05/2024
2012-06,Psicoterapia,0,Malta,MT,23/05/2024
2012-07,Psicoterapia,0,Malta,MT,23/05/2024
2012-08,Psicoterapia,0,Malta,MT,23/05/2024
2012-09,Psicoterapia,0,Malta,MT,23/05/2024
2012-10,Psicoterapia,0,Malta,MT,23/05/2024
2012-11,Psicoterapia,0,Malta,MT,23/05/2024
2012-12,Psicoterapia,0,Malta,MT,23/05/2024
2013-01,Psicoterapia,0,Malta,MT,23/05/2024
2013-02,Psicoterapia,0,Malta,MT,23/05/2024
2013-03,Psicoterapia,0,Malta,MT,23/05/2024
2013-04,Psicoterapia,0,Malta,MT,23/05/2024
2013-05,Psicoterapia,0,Malta,MT,23/05/2024
2013-06,Psicoterapia,0,Malta,MT,23/05/2024
2013-07,Psicoterapia,0,Malta,MT,23/05/2024
2013-08,Psicoterapia,0,Malta,MT,23/05/2024
2013-09,Psicoterapia,0,Malta,MT,23/05/2024
2013-10,Psicoterapia,0,Malta,MT,23/05/2024
2013-11,Psicoterapia,0,Malta,MT,23/05/2024
2013-12,Psicoterapia,0,Malta,MT,23/05/2024
2014-01,Psicoterapia,44,Malta,MT,23/05/2024
2014-02,Psicoterapia,0,Malta,MT,23/05/2024
2014-03,Psicoterapia,0,Malta,MT,23/05/2024
2014-04,Psicoterapia,0,Malta,MT,23/05/2024
2014-05,Psicoterapia,0,Malta,MT,23/05/2024
2014-06,Psicoterapia,0,Malta,MT,23/05/2024
2014-07,Psicoterapia,0,Malta,MT,23/05/2024
2014-08,Psicoterapia,0,Malta,MT,23/05/2024
2014-09,Psicoterapia,0,Malta,MT,23/05/2024
2014-10,Psicoterapia,0,Malta,MT,23/05/2024
2014-11,Psicoterapia,0,Malta,MT,23/05/2024
2014-12,Psicoterapia,0,Malta,MT,23/05/2024
2015-01,Psicoterapia,0,Malta,MT,23/05/2024
2015-02,Psicoterapia,0,Malta,MT,23/05/2024
2015-03,Psicoterapia,0,Malta,MT,23/05/2024
2015-04,Psicoterapia,0,Malta,MT,23/05/2024
2015-05,Psicoterapia,0,Malta,MT,23/05/2024
2015-06,Psicoterapia,0,Malta,MT,23/05/2024
2015-07,Psicoterapia,0,Malta,MT,23/05/2024
2015-08,Psicoterapia,0,Malta,MT,23/05/2024
2015-09,Psicoterapia,0,Malta,MT,23/05/2024
2015-10,Psicoterapia,0,Malta,MT,23/05/2024
2015-11,Psicoterapia,38,Malta,MT,23/05/2024
2015-12,Psicoterapia,0,Malta,MT,23/05/2024
2016-01,Psicoterapia,0,Malta,MT,23/05/2024
2016-02,Psicoterapia,0,Malta,MT,23/05/2024
2016-03,Psicoterapia,0,Malta,MT,23/05/2024
2016-04,Psicoterapia,0,Malta,MT,23/05/2024
2016-05,Psicoterapia,61,Malta,MT,23/05/2024
2016-06,Psicoterapia,0,Malta,MT,23/05/2024
2016-07,Psicoterapia,51,Malta,MT,23/05/2024
2016-08,Psicoterapia,0,Malta,MT,23/05/2024
2016-09,Psicoterapia,0,Malta,MT,23/05/2024
2016-10,Psicoterapia,0,Malta,MT,23/05/2024
2016-11,Psicoterapia,0,Malta,MT,23/05/2024
2016-12,Psicoterapia,0,Malta,MT,23/05/2024
2017-01,Psicoterapia,0,Malta,MT,23/05/2024
2017-02,Psicoterapia,0,Malta,MT,23/05/2024
2017-03,Psicoterapia,46,Malta,MT,23/05/2024
2017-04,Psicoterapia,41,Malta,MT,23/05/2024
2017-05,Psicoterapia,0,Malta,MT,23/05/2024
2017-06,Psicoterapia,0,Malta,MT,23/05/2024
2017-07,Psicoterapia,0,Malta,MT,23/05/2024
2017-08,Psicoterapia,0,Malta,MT,23/05/2024
2017-09,Psicoterapia,0,Malta,MT,23/05/2024
2017-10,Psicoterapia,0,Malta,MT,23/05/2024
2017-11,Psicoterapia,64,Malta,MT,23/05/2024
2017-12,Psicoterapia,48,Malta,MT,23/05/2024
2018-01,Psicoterapia,44,Malta,MT,23/05/2024
2018-02,Psicoterapia,0,Malta,MT,23/05/2024
2018-03,Psicoterapia,39,Malta,MT,23/05/2024
2018-04,Psicoterapia,58,Malta,MT,23/05/2024
2018-05,Psicoterapia,0,Malta,MT,23/05/2024
2018-06,Psicoterapia,50,Malta,MT,23/05/2024
2018-07,Psicoterapia,36,Malta,MT,23/05/2024
2018-08,Psicoterapia,0,Malta,MT,23/05/2024
2018-09,Psicoterapia,60,Malta,MT,23/05/2024
2018-10,Psicoterapia,50,Malta,MT,23/05/2024
2018-11,Psicoterapia,0,Malta,MT,23/05/2024
2018-12,Psicoterapia,0,Malta,MT,23/05/2024
2019-01,Psicoterapia,47,Malta,MT,23/05/2024
2019-02,Psicoterapia,0,Malta,MT,23/05/2024
2019-03,Psicoterapia,0,Malta,MT,23/05/2024
2019-04,Psicoterapia,0,Malta,MT,23/05/2024
2019-05,Psicoterapia,0,Malta,MT,23/05/2024
2019-06,Psicoterapia,0,Malta,MT,23/05/2024
2019-07,Psicoterapia,0,Malta,MT,23/05/2024
2019-08,Psicoterapia,0,Malta,MT,23/05/2024
2019-09,Psicoterapia,0,Malta,MT,23/05/2024
2019-10,Psicoterapia,0,Malta,MT,23/05/2024
2019-11,Psicoterapia,0,Malta,MT,23/05/2024
2019-12,Psicoterapia,0,Malta,MT,23/05/2024
2020-01,Psicoterapia,0,Malta,MT,23/05/2024
2020-02,Psicoterapia,73,Malta,MT,23/05/2024
2020-03,Psicoterapia,0,Malta,MT,23/05/2024
2020-04,Psicoterapia,0,Malta,MT,23/05/2024
2020-05,Psicoterapia,0,Malta,MT,23/05/2024
2020-06,Psicoterapia,0,Malta,MT,23/05/2024
2020-07,Psicoterapia,0,Malta,MT,23/05/2024
2020-08,Psicoterapia,0,Malta,MT,23/05/2024
2020-09,Psicoterapia,0,Malta,MT,23/05/2024
2020-10,Psicoterapia,0,Malta,MT,23/05/2024
2020-11,Psicoterapia,95,Malta,MT,23/05/2024
2020-12,Psicoterapia,0,Malta,MT,23/05/2024
2021-01,Psicoterapia,0,Malta,MT,23/05/2024
2021-02,Psicoterapia,71,Malta,MT,23/05/2024
2021-03,Psicoterapia,0,Malta,MT,23/05/2024
2021-04,Psicoterapia,0,Malta,MT,23/05/2024
2021-05,Psicoterapia,0,Malta,MT,23/05/2024
2021-06,Psicoterapia,0,Malta,MT,23/05/2024
2021-07,Psicoterapia,0,Malta,MT,23/05/2024
2021-08,Psicoterapia,0,Malta,MT,23/05/2024
2021-09,Psicoterapia,0,Malta,MT,23/05/2024
2021-10,Psicoterapia,71,Malta,MT,23/05/2024
2021-11,Psicoterapia,0,Malta,MT,23/05/2024
2021-12,Psicoterapia,0,Malta,MT,23/05/2024
2022-01,Psicoterapia,70,Malta,MT,23/05/2024
2022-02,Psicoterapia,0,Malta,MT,23/05/2024
2022-03,Psicoterapia,0,Malta,MT,23/05/2024
2022-04,Psicoterapia,47,Malta,MT,23/05/2024
2022-05,Psicoterapia,47,Malta,MT,23/05/2024
2022-06,Psicoterapia,0,Malta,MT,23/05/2024
2022-07,Psicoterapia,0,Malta,MT,23/05/2024
2022-08,Psicoterapia,0,Malta,MT,23/05/2024
2022-09,Psicoterapia,0,Malta,MT,23/05/2024
2022-10,Psicoterapia,61,Malta,MT,23/05/2024
2022-11,Psicoterapia,49,Malta,MT,23/05/2024
2022-12,Psicoterapia,0,Malta,MT,23/05/2024
2023-01,Psicoterapia,54,Malta,MT,23/05/2024
2023-02,Psicoterapia,0,Malta,MT,23/05/2024
2023-03,Psicoterapia,55,Malta,MT,23/05/2024
2023-04,Psicoterapia,0,Malta,MT,23/05/2024
2023-05,Psicoterapia,0,Malta,MT,23/05/2024
2023-06,Psicoterapia,0,Malta,MT,23/05/2024
2023-07,Psicoterapia,0,Malta,MT,23/05/2024
2023-08,Psicoterapia,0,Malta,MT,23/05/2024
2023-09,Psicoterapia,49,Malta,MT,23/05/2024
2023-10,Psicoterapia,49,Malta,MT,23/05/2024
2023-11,Psicoterapia,68,Malta,MT,23/05/2024
2023-12,Psicoterapia,0,Malta,MT,23/05/2024
2024-01,Psicoterapia,0,Malta,MT,23/05/2024
2024-02,Psicoterapia,0,Malta,MT,23/05/2024
2024-03,Psicoterapia,0,Malta,MT,23/05/2024
2024-04,Psicoterapia,0,Malta,MT,23/05/2024
2024-05,Psicoterapia,22,Malta,MT,23/05/2024
Categoría: Todas las categorías,Psicoterapia,,Países Bajos,NL,23/05/2024
Mes,Psicoterapia,Psicoterapia: (Países Bajos),Países Bajos,NL,23/05/2024
2010-01,Psicoterapia,89,Países Bajos,NL,23/05/2024
2010-02,Psicoterapia,90,Países Bajos,NL,23/05/2024
2010-03,Psicoterapia,95,Países Bajos,NL,23/05/2024
2010-04,Psicoterapia,82,Países Bajos,NL,23/05/2024
2010-05,Psicoterapia,70,Países Bajos,NL,23/05/2024
2010-06,Psicoterapia,77,Países Bajos,NL,23/05/2024
2010-07,Psicoterapia,78,Países Bajos,NL,23/05/2024
2010-08,Psicoterapia,77,Países Bajos,NL,23/05/2024
2010-09,Psicoterapia,84,Países Bajos,NL,23/05/2024
2010-10,Psicoterapia,87,Países Bajos,NL,23/05/2024
2010-11,Psicoterapia,100,Países Bajos,NL,23/05/2024
2010-12,Psicoterapia,72,Países Bajos,NL,23/05/2024
2011-01,Psicoterapia,83,Países Bajos,NL,23/05/2024
2011-02,Psicoterapia,81,Países Bajos,NL,23/05/2024
2011-03,Psicoterapia,81,Países Bajos,NL,23/05/2024
2011-04,Psicoterapia,69,Países Bajos,NL,23/05/2024
2011-05,Psicoterapia,84,Países Bajos,NL,23/05/2024
2011-06,Psicoterapia,79,Países Bajos,NL,23/05/2024
2011-07,Psicoterapia,65,Países Bajos,NL,23/05/2024
2011-08,Psicoterapia,79,Países Bajos,NL,23/05/2024
2011-09,Psicoterapia,81,Países Bajos,NL,23/05/2024
2011-10,Psicoterapia,70,Países Bajos,NL,23/05/2024
2011-11,Psicoterapia,77,Países Bajos,NL,23/05/2024
2011-12,Psicoterapia,65,Países Bajos,NL,23/05/2024
2012-01,Psicoterapia,69,Países Bajos,NL,23/05/2024
2012-02,Psicoterapia,68,Países Bajos,NL,23/05/2024
2012-03,Psicoterapia,75,Países Bajos,NL,23/05/2024
2012-04,Psicoterapia,63,Países Bajos,NL,23/05/2024
2012-05,Psicoterapia,73,Países Bajos,NL,23/05/2024
2012-06,Psicoterapia,64,Países Bajos,NL,23/05/2024
2012-07,Psicoterapia,54,Países Bajos,NL,23/05/2024
2012-08,Psicoterapia,56,Países Bajos,NL,23/05/2024
2012-09,Psicoterapia,61,Países Bajos,NL,23/05/2024
2012-10,Psicoterapia,71,Países Bajos,NL,23/05/2024
2012-11,Psicoterapia,65,Países Bajos,NL,23/05/2024
2012-12,Psicoterapia,60,Países Bajos,NL,23/05/2024
2013-01,Psicoterapia,68,Países Bajos,NL,23/05/2024
2013-02,Psicoterapia,72,Países Bajos,NL,23/05/2024
2013-03,Psicoterapia,66,Países Bajos,NL,23/05/2024
2013-04,Psicoterapia,66,Países Bajos,NL,23/05/2024
2013-05,Psicoterapia,66,Países Bajos,NL,23/05/2024
2013-06,Psicoterapia,59,Países Bajos,NL,23/05/2024
2013-07,Psicoterapia,58,Países Bajos,NL,23/05/2024
2013-08,Psicoterapia,64,Países Bajos,NL,23/05/2024
2013-09,Psicoterapia,62,Países Bajos,NL,23/05/2024
2013-10,Psicoterapia,64,Países Bajos,NL,23/05/2024
2013-11,Psicoterapia,68,Países Bajos,NL,23/05/2024
2013-12,Psicoterapia,58,Países Bajos,NL,23/05/2024
2014-01,Psicoterapia,63,Países Bajos,NL,23/05/2024
2014-02,Psicoterapia,65,Países Bajos,NL,23/05/2024
2014-03,Psicoterapia,55,Países Bajos,NL,23/05/2024
2014-04,Psicoterapia,59,Países Bajos,NL,23/05/2024
2014-05,Psicoterapia,55,Países Bajos,NL,23/05/2024
2014-06,Psicoterapia,57,Países Bajos,NL,23/05/2024
2014-07,Psicoterapia,49,Países Bajos,NL,23/05/2024
2014-08,Psicoterapia,53,Países Bajos,NL,23/05/2024
2014-09,Psicoterapia,56,Países Bajos,NL,23/05/2024
2014-10,Psicoterapia,58,Países Bajos,NL,23/05/2024
2014-11,Psicoterapia,60,Países Bajos,NL,23/05/2024
2014-12,Psicoterapia,51,Países Bajos,NL,23/05/2024
2015-01,Psicoterapia,55,Países Bajos,NL,23/05/2024
2015-02,Psicoterapia,55,Países Bajos,NL,23/05/2024
2015-03,Psicoterapia,57,Países Bajos,NL,23/05/2024
2015-04,Psicoterapia,53,Países Bajos,NL,23/05/2024
2015-05,Psicoterapia,50,Países Bajos,NL,23/05/2024
2015-06,Psicoterapia,55,Países Bajos,NL,23/05/2024
2015-07,Psicoterapia,46,Países Bajos,NL,23/05/2024
2015-08,Psicoterapia,49,Países Bajos,NL,23/05/2024
2015-09,Psicoterapia,54,Países Bajos,NL,23/05/2024
2015-10,Psicoterapia,52,Países Bajos,NL,23/05/2024
2015-11,Psicoterapia,57,Países Bajos,NL,23/05/2024
2015-12,Psicoterapia,52,Países Bajos,NL,23/05/2024
2016-01,Psicoterapia,54,Países Bajos,NL,23/05/2024
2016-02,Psicoterapia,54,Países Bajos,NL,23/05/2024
2016-03,Psicoterapia,54,Países Bajos,NL,23/05/2024
2016-04,Psicoterapia,56,Países Bajos,NL,23/05/2024
2016-05,Psicoterapia,49,Países Bajos,NL,23/05/2024
2016-06,Psicoterapia,56,Países Bajos,NL,23/05/2024
2016-07,Psicoterapia,44,Países Bajos,NL,23/05/2024
2016-08,Psicoterapia,47,Países Bajos,NL,23/05/2024
2016-09,Psicoterapia,54,Países Bajos,NL,23/05/2024
2016-10,Psicoterapia,57,Países Bajos,NL,23/05/2024
2016-11,Psicoterapia,52,Países Bajos,NL,23/05/2024
2016-12,Psicoterapia,39,Países Bajos,NL,23/05/2024
2017-01,Psicoterapia,52,Países Bajos,NL,23/05/2024
2017-02,Psicoterapia,66,Países Bajos,NL,23/05/2024
2017-03,Psicoterapia,50,Países Bajos,NL,23/05/2024
2017-04,Psicoterapia,48,Países Bajos,NL,23/05/2024
2017-05,Psicoterapia,47,Países Bajos,NL,23/05/2024
2017-06,Psicoterapia,44,Países Bajos,NL,23/05/2024
2017-07,Psicoterapia,41,Países Bajos,NL,23/05/2024
2017-08,Psicoterapia,40,Países Bajos,NL,23/05/2024
2017-09,Psicoterapia,53,Países Bajos,NL,23/05/2024
2017-10,Psicoterapia,52,Países Bajos,NL,23/05/2024
2017-11,Psicoterapia,52,Países Bajos,NL,23/05/2024
2017-12,Psicoterapia,43,Países Bajos,NL,23/05/2024
2018-01,Psicoterapia,44,Países Bajos,NL,23/05/2024
2018-02,Psicoterapia,40,Países Bajos,NL,23/05/2024
2018-03,Psicoterapia,41,Países Bajos,NL,23/05/2024
2018-04,Psicoterapia,40,Países Bajos,NL,23/05/2024
2018-05,Psicoterapia,40,Países Bajos,NL,23/05/2024
2018-06,Psicoterapia,42,Países Bajos,NL,23/05/2024
2018-07,Psicoterapia,33,Países Bajos,NL,23/05/2024
2018-08,Psicoterapia,34,Países Bajos,NL,23/05/2024
2018-09,Psicoterapia,55,Países Bajos,NL,23/05/2024
2018-10,Psicoterapia,58,Países Bajos,NL,23/05/2024
2018-11,Psicoterapia,56,Países Bajos,NL,23/05/2024
2018-12,Psicoterapia,50,Países Bajos,NL,23/05/2024
2019-01,Psicoterapia,53,Países Bajos,NL,23/05/2024
2019-02,Psicoterapia,56,Países Bajos,NL,23/05/2024
2019-03,Psicoterapia,55,Países Bajos,NL,23/05/2024
2019-04,Psicoterapia,58,Países Bajos,NL,23/05/2024
2019-05,Psicoterapia,57,Países Bajos,NL,23/05/2024
2019-06,Psicoterapia,48,Países Bajos,NL,23/05/2024
2019-07,Psicoterapia,52,Países Bajos,NL,23/05/2024
2019-08,Psicoterapia,47,Países Bajos,NL,23/05/2024
2019-09,Psicoterapia,56,Países Bajos,NL,23/05/2024
2019-10,Psicoterapia,59,Países Bajos,NL,23/05/2024
2019-11,Psicoterapia,55,Países Bajos,NL,23/05/2024
2019-12,Psicoterapia,50,Países Bajos,NL,23/05/2024
2020-01,Psicoterapia,58,Países Bajos,NL,23/05/2024
2020-02,Psicoterapia,57,Países Bajos,NL,23/05/2024
2020-03,Psicoterapia,41,Países Bajos,NL,23/05/2024
2020-04,Psicoterapia,39,Países Bajos,NL,23/05/2024
2020-05,Psicoterapia,43,Países Bajos,NL,23/05/2024
2020-06,Psicoterapia,52,Países Bajos,NL,23/05/2024
2020-07,Psicoterapia,48,Países Bajos,NL,23/05/2024
2020-08,Psicoterapia,44,Países Bajos,NL,23/05/2024
2020-09,Psicoterapia,51,Países Bajos,NL,23/05/2024
2020-10,Psicoterapia,46,Países Bajos,NL,23/05/2024
2020-11,Psicoterapia,49,Países Bajos,NL,23/05/2024
2020-12,Psicoterapia,45,Países Bajos,NL,23/05/2024
2021-01,Psicoterapia,49,Países Bajos,NL,23/05/2024
2021-02,Psicoterapia,51,Países Bajos,NL,23/05/2024
2021-03,Psicoterapia,51,Países Bajos,NL,23/05/2024
2021-04,Psicoterapia,49,Países Bajos,NL,23/05/2024
2021-05,Psicoterapia,50,Países Bajos,NL,23/05/2024
2021-06,Psicoterapia,54,Países Bajos,NL,23/05/2024
2021-07,Psicoterapia,44,Países Bajos,NL,23/05/2024
2021-08,Psicoterapia,48,Países Bajos,NL,23/05/2024
2021-09,Psicoterapia,53,Países Bajos,NL,23/05/2024
2021-10,Psicoterapia,59,Países Bajos,NL,23/05/2024
2021-11,Psicoterapia,52,Países Bajos,NL,23/05/2024
2021-12,Psicoterapia,51,Países Bajos,NL,23/05/2024
2022-01,Psicoterapia,66,Países Bajos,NL,23/05/2024
2022-02,Psicoterapia,57,Países Bajos,NL,23/05/2024
2022-03,Psicoterapia,60,Países Bajos,NL,23/05/2024
2022-04,Psicoterapia,56,Países Bajos,NL,23/05/2024
2022-05,Psicoterapia,54,Países Bajos,NL,23/05/2024
2022-06,Psicoterapia,55,Países Bajos,NL,23/05/2024
2022-07,Psicoterapia,49,Países Bajos,NL,23/05/2024
2022-08,Psicoterapia,51,Países Bajos,NL,23/05/2024
2022-09,Psicoterapia,58,Países Bajos,NL,23/05/2024
2022-10,Psicoterapia,61,Países Bajos,NL,23/05/2024
2022-11,Psicoterapia,56,Países Bajos,NL,23/05/2024
2022-12,Psicoterapia,52,Países Bajos,NL,23/05/2024
2023-01,Psicoterapia,58,Países Bajos,NL,23/05/2024
2023-02,Psicoterapia,57,Países Bajos,NL,23/05/2024
2023-03,Psicoterapia,63,Países Bajos,NL,23/05/2024
2023-04,Psicoterapia,62,Países Bajos,NL,23/05/2024
2023-05,Psicoterapia,63,Países Bajos,NL,23/05/2024
2023-06,Psicoterapia,62,Países Bajos,NL,23/05/2024
2023-07,Psicoterapia,51,Países Bajos,NL,23/05/2024
2023-08,Psicoterapia,55,Países Bajos,NL,23/05/2024
2023-09,Psicoterapia,59,Países Bajos,NL,23/05/2024
2023-10,Psicoterapia,55,Países Bajos,NL,23/05/2024
2023-11,Psicoterapia,49,Países Bajos,NL,23/05/2024
2023-12,Psicoterapia,40,Países Bajos,NL,23/05/2024
2024-01,Psicoterapia,46,Países Bajos,NL,23/05/2024
2024-02,Psicoterapia,44,Países Bajos,NL,23/05/2024
2024-03,Psicoterapia,40,Países Bajos,NL,23/05/2024
2024-04,Psicoterapia,44,Países Bajos,NL,23/05/2024
2024-05,Psicoterapia,33,Países Bajos,NL,23/05/2024
Categoría: Todas las categorías,Psicoterapia,,Portugal,PT,23/05/2024
Mes,Psicoterapia,Psicoterapia: (Portugal),Portugal,PT,23/05/2024
2010-01,Psicoterapia,41,Portugal,PT,23/05/2024
2010-02,Psicoterapia,56,Portugal,PT,23/05/2024
2010-03,Psicoterapia,62,Portugal,PT,23/05/2024
2010-04,Psicoterapia,58,Portugal,PT,23/05/2024
2010-05,Psicoterapia,58,Portugal,PT,23/05/2024
2010-06,Psicoterapia,71,Portugal,PT,23/05/2024
2010-07,Psicoterapia,53,Portugal,PT,23/05/2024
2010-08,Psicoterapia,43,Portugal,PT,23/05/2024
2010-09,Psicoterapia,49,Portugal,PT,23/05/2024
2010-10,Psicoterapia,49,Portugal,PT,23/05/2024
2010-11,Psicoterapia,64,Portugal,PT,23/05/2024
2010-12,Psicoterapia,68,Portugal,PT,23/05/2024
2011-01,Psicoterapia,55,Portugal,PT,23/05/2024
2011-02,Psicoterapia,53,Portugal,PT,23/05/2024
2011-03,Psicoterapia,49,Portugal,PT,23/05/2024
2011-04,Psicoterapia,39,Portugal,PT,23/05/2024
2011-05,Psicoterapia,53,Portugal,PT,23/05/2024
2011-06,Psicoterapia,40,Portugal,PT,23/05/2024
2011-07,Psicoterapia,39,Portugal,PT,23/05/2024
2011-08,Psicoterapia,35,Portugal,PT,23/05/2024
2011-09,Psicoterapia,47,Portugal,PT,23/05/2024
2011-10,Psicoterapia,56,Portugal,PT,23/05/2024
2011-11,Psicoterapia,54,Portugal,PT,23/05/2024
2011-12,Psicoterapia,43,Portugal,PT,23/05/2024
2012-01,Psicoterapia,51,Portugal,PT,23/05/2024
2012-02,Psicoterapia,43,Portugal,PT,23/05/2024
2012-03,Psicoterapia,53,Portugal,PT,23/05/2024
2012-04,Psicoterapia,53,Portugal,PT,23/05/2024
2012-05,Psicoterapia,59,Portugal,PT,23/05/2024
2012-06,Psicoterapia,43,Portugal,PT,23/05/2024
2012-07,Psicoterapia,49,Portugal,PT,23/05/2024
2012-08,Psicoterapia,40,Portugal,PT,23/05/2024
2012-09,Psicoterapia,50,Portugal,PT,23/05/2024
2012-10,Psicoterapia,45,Portugal,PT,23/05/2024
2012-11,Psicoterapia,49,Portugal,PT,23/05/2024
2012-12,Psicoterapia,42,Portugal,PT,23/05/2024
2013-01,Psicoterapia,47,Portugal,PT,23/05/2024
2013-02,Psicoterapia,45,Portugal,PT,23/05/2024
2013-03,Psicoterapia,44,Portugal,PT,23/05/2024
2013-04,Psicoterapia,41,Portugal,PT,23/05/2024
2013-05,Psicoterapia,49,Portugal,PT,23/05/2024
2013-06,Psicoterapia,34,Portugal,PT,23/05/2024
2013-07,Psicoterapia,37,Portugal,PT,23/05/2024
2013-08,Psicoterapia,35,Portugal,PT,23/05/2024
2013-09,Psicoterapia,47,Portugal,PT,23/05/2024
2013-10,Psicoterapia,49,Portugal,PT,23/05/2024
2013-11,Psicoterapia,47,Portugal,PT,23/05/2024
2013-12,Psicoterapia,32,Portugal,PT,23/05/2024
2014-01,Psicoterapia,36,Portugal,PT,23/05/2024
2014-02,Psicoterapia,48,Portugal,PT,23/05/2024
2014-03,Psicoterapia,51,Portugal,PT,23/05/2024
2014-04,Psicoterapia,40,Portugal,PT,23/05/2024
2014-05,Psicoterapia,54,Portugal,PT,23/05/2024
2014-06,Psicoterapia,47,Portugal,PT,23/05/2024
2014-07,Psicoterapia,35,Portugal,PT,23/05/2024
2014-08,Psicoterapia,39,Portugal,PT,23/05/2024
2014-09,Psicoterapia,60,Portugal,PT,23/05/2024
2014-10,Psicoterapia,50,Portugal,PT,23/05/2024
2014-11,Psicoterapia,50,Portugal,PT,23/05/2024
2014-12,Psicoterapia,46,Portugal,PT,23/05/2024
2015-01,Psicoterapia,45,Portugal,PT,23/05/2024
2015-02,Psicoterapia,48,Portugal,PT,23/05/2024
2015-03,Psicoterapia,54,Portugal,PT,23/05/2024
2015-04,Psicoterapia,49,Portugal,PT,23/05/2024
2015-05,Psicoterapia,49,Portugal,PT,23/05/2024
2015-06,Psicoterapia,47,Portugal,PT,23/05/2024
2015-07,Psicoterapia,46,Portugal,PT,23/05/2024
2015-08,Psicoterapia,43,Portugal,PT,23/05/2024
2015-09,Psicoterapia,52,Portugal,PT,23/05/2024
2015-10,Psicoterapia,57,Portugal,PT,23/05/2024
2015-11,Psicoterapia,57,Portugal,PT,23/05/2024
2015-12,Psicoterapia,47,Portugal,PT,23/05/2024
2016-01,Psicoterapia,62,Portugal,PT,23/05/2024
2016-02,Psicoterapia,56,Portugal,PT,23/05/2024
2016-03,Psicoterapia,70,Portugal,PT,23/05/2024
2016-04,Psicoterapia,69,Portugal,PT,23/05/2024
2016-05,Psicoterapia,59,Portugal,PT,23/05/2024
2016-06,Psicoterapia,50,Portugal,PT,23/05/2024
2016-07,Psicoterapia,43,Portugal,PT,23/05/2024
2016-08,Psicoterapia,40,Portugal,PT,23/05/2024
2016-09,Psicoterapia,49,Portugal,PT,23/05/2024
2016-10,Psicoterapia,58,Portugal,PT,23/05/2024
